Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Column1
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,3,15760," $115,090.00 "," $115,090.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,4,14700," $107,270.00 "," $107,270.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,5,14260," $104,120.00 "," $104,120.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,6,14950," $109,150.00 "," $109,150.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,7,12870," $93,920.00 "," $93,920.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,8,14420," $105,210.00 "," $105,210.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,9,14560," $106,300.00 "," $106,300.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,10,13700," $99,990.00 "," $99,990.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,11,11950," $87,230.00 "," $87,230.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2022,12,11930," $87,070.00 "," $87,070.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2023,1,7760," $56,610.00 "," $56,610.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2023,2,6050," $44,160.00 "," $44,160.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,Center,2023,3,3340," $24,350.00 "," $24,350.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,1,15380," $95,390.00 "," $95,390.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,2,13450," $83,380.00 "," $83,380.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,3,12810," $79,430.00 "," $79,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,4,7420," $45,990.00 "," $45,990.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,5,11300," $70,080.00 "," $70,080.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,6,13350," $82,750.00 "," $82,750.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,7,11520," $71,430.00 "," $71,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,8,13040," $80,850.00 "," $80,850.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,9,10830," $67,130.00 "," $67,130.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,10,14910," $92,470.00 "," $92,470.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,11,11550," $71,590.00 "," $71,590.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2018,12,11920," $80,480.00 "," $80,480.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,1,12300," $89,780.00 "," $89,780.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,2,11430," $83,440.00 "," $83,440.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,3,11640," $84,960.00 "," $84,960.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,4,12680," $92,540.00 "," $92,540.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,5,12780," $93,280.00 "," $93,280.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,6,12970," $94,690.00 "," $94,690.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,7,9650," $70,470.00 "," $70,470.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,8,11700," $85,430.00 "," $85,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,9,9200," $67,180.00 "," $67,180.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,10,10560," $77,060.00 "," $77,060.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,11,9890," $72,150.00 "," $72,150.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2019,12,9780," $71,320.00 "," $71,320.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,1,8690," $63,430.00 "," $63,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,2,11110," $81,120.00 "," $81,120.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,3,12810," $93,500.00 "," $93,500.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,4,10510," $76,730.00 "," $76,730.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,5,9070," $66,170.00 "," $66,170.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,6,10870," $79,400.00 "," $79,400.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,7,10230," $74,710.00 "," $74,710.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,8,9460," $69,050.00 "," $69,050.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,9,10570," $77,180.00 "," $77,180.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,10,10270," $74,970.00 "," $74,970.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,11,8210," $59,930.00 "," $59,930.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2020,12,9730," $71,040.00 "," $71,040.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,1,9210," $67,240.00 "," $67,240.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,2,8160," $59,590.00 "," $59,590.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,3,9350," $68,220.00 "," $68,220.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,4,9380," $68,500.00 "," $68,500.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,5,8620," $62,920.00 "," $62,920.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,6,8410," $61,410.00 "," $61,410.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,7,9050," $66,070.00 "," $66,070.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,8,8820," $64,400.00 "," $64,400.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,9,9090," $66,400.00 "," $66,400.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,10,9170," $66,970.00 "," $66,970.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,11,8790," $64,150.00 "," $64,150.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2021,12,7940," $57,940.00 "," $57,940.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,1,8520," $62,170.00 "," $62,170.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,2,8280," $60,480.00 "," $60,480.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,3,8840," $64,540.00 "," $64,540.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,4,7560," $55,190.00 "," $55,190.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,5,7980," $58,300.00 "," $58,300.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,6,8090," $59,080.00 "," $59,080.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,7,9290," $67,840.00 "," $67,840.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,8,8300," $60,520.00 "," $60,520.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,9,7490," $54,650.00 "," $54,650.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,10,9530," $69,540.00 "," $69,540.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,11,4230," $30,880.00 "," $30,880.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2022,12,3690," $26,950.00 "," $26,950.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,1,2250," $16,430.00 "," $16,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,2,1120," $8,190.00 "," $8,190.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,North,2023,3,1420," $10,410.00 "," $10,410.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,1,7780," $48,210.00 "," $48,210.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,2,6830," $42,310.00 "," $42,310.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,3,4850," $30,080.00 "," $30,080.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,4,2430," $15,080.00 "," $15,080.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,5,4460," $27,680.00 "," $27,680.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,6,5280," $32,770.00 "," $32,770.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,7,4270," $26,500.00 "," $26,500.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,8,4300," $26,670.00 "," $26,670.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,9,3110," $19,280.00 "," $19,280.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,10,4670," $28,940.00 "," $28,940.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,11,5060," $31,380.00 "," $31,380.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2018,12,4830," $32,540.00 "," $32,540.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,1,4360," $31,870.00 "," $31,870.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,2,3310," $24,120.00 "," $24,120.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,3,5030," $36,700.00 "," $36,700.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,4,4230," $30,860.00 "," $30,860.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,5,4350," $31,740.00 "," $31,740.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,6,3190," $23,340.00 "," $23,340.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,7,4230," $30,890.00 "," $30,890.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,8,3880," $28,340.00 "," $28,340.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,9,3320," $24,210.00 "," $24,210.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,10,3710," $27,080.00 "," $27,080.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,11,3040," $22,150.00 "," $22,150.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2019,12,3800," $27,710.00 "," $27,710.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,1,4140," $30,190.00 "," $30,190.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,2,3370," $24,590.00 "," $24,590.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,3,3850," $28,040.00 "," $28,040.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,4,6280," $45,820.00 "," $45,820.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,5,2610," $19,090.00 "," $19,090.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,6,3240," $23,630.00 "," $23,630.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,7,3960," $28,880.00 "," $28,880.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,8,2940," $21,430.00 "," $21,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,9,3120," $22,750.00 "," $22,750.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,10,4440," $32,430.00 "," $32,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,11,3520," $25,730.00 "," $25,730.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2020,12,3160," $23,090.00 "," $23,090.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,1,3170," $23,170.00 "," $23,170.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,2,3480," $25,410.00 "," $25,410.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,3,3230," $23,550.00 "," $23,550.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,4,2880," $21,010.00 "," $21,010.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,5,2810," $20,580.00 "," $20,580.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,6,3760," $27,430.00 "," $27,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,7,3360," $24,560.00 "," $24,560.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,8,3370," $24,590.00 "," $24,590.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,9,2770," $20,250.00 "," $20,250.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,10,3110," $22,700.00 "," $22,700.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,11,3710," $27,070.00 "," $27,070.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2021,12,3420," $24,990.00 "," $24,990.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,1,3160," $23,060.00 "," $23,060.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,2,3170," $23,140.00 "," $23,140.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,3,2930," $21,380.00 "," $21,380.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,4,2750," $20,050.00 "," $20,050.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,5,2930," $21,390.00 "," $21,390.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,6,3150," $23,000.00 "," $23,000.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,7,3110," $22,710.00 "," $22,710.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,8,3250," $23,740.00 "," $23,740.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,9,3070," $22,430.00 "," $22,430.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,10,2620," $19,170.00 "," $19,170.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,11,2740," $19,940.00 "," $19,940.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2022,12,2170," $15,850.00 "," $15,850.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,1,950," $6,950.00 "," $6,950.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,2,310," $2,300.00 "," $2,300.00 "
Shampoo,Anti-dandruff,AquaSolutions,Oasis,South,2023,3,440," $3,170.00 "," $3,170.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,1,108180," $639,520.00 "," $639,520.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,2,104040," $619,240.00 "," $619,240.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,3,116060," $653,840.00 "," $653,840.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,4,127350," $760,100.00 "," $760,100.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,5,125410," $708,300.00 "," $708,300.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,6,126320," $709,160.00 "," $709,160.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,7,109950," $701,720.00 "," $701,720.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,8,148790," $899,560.00 "," $899,560.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,9,123510," $696,460.00 "," $696,460.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,10,127770," $764,290.00 "," $764,290.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,11,113390," $719,640.00 "," $719,640.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2018,12,163680," $988,600.00 "," $988,600.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,1,118120," $749,210.00 "," $749,210.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,2,130780," $739,080.00 "," $739,080.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,3,122240," $778,070.00 "," $778,070.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,4,137940," $831,030.00 "," $831,030.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,5,147400," $891,170.00 "," $891,170.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,6,129020," $823,020.00 "," $823,020.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,7,172770," $1,040,470.00 "," $104,047.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,8,132300," $801,080.00 "," $801,080.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,9,141250," $853,230.00 "," $853,230.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,10,123950," $792,060.00 "," $792,060.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,11,164170," $982,820.00 "," $982,820.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2019,12,157800," $951,570.00 "," $951,570.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,1,193940," $1,160,940.00 "," $116,094.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,2,140910," $852,480.00 "," $852,480.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,3,211810," $1,269,970.00 "," $126,997.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,4,143250," $864,460.00 "," $864,460.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,5,116470," $741,730.00 "," $741,730.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,6,180240," $1,083,360.00 "," $108,336.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,7,162790," $925,990.00 "," $925,990.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,8,127600," $774,200.00 "," $774,200.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,9,137470," $877,760.00 "," $877,760.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,10,196660," $1,181,760.00 "," $118,176.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,11,139880," $795,020.00 "," $795,020.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2020,12,145480," $920,810.00 "," $920,810.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,1,150130," $851,970.00 "," $851,970.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,2,126820," $770,870.00 "," $770,870.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,3,158080," $899,110.00 "," $899,110.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,4,142040," $903,070.00 "," $903,070.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,5,192000," $1,155,450.00 "," $115,545.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,6,159300," $981,000.00 "," $981,000.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,7,157920," $988,190.00 "," $988,190.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,8,131670," $774,140.00 "," $774,140.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,9,189790," $1,187,490.00 "," $118,749.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,10,164200," $1,061,720.00 "," $106,172.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,11,152640," $959,720.00 "," $959,720.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2021,12,151550," $983,660.00 "," $983,660.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,1,151900," $981,660.00 "," $981,660.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,2,181980," $1,135,960.00 "," $113,596.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,3,171680," $1,008,940.00 "," $100,894.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,4,189460," $1,187,420.00 "," $118,742.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,5,184420," $1,195,900.00 "," $119,590.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,6,185420," $1,089,030.00 "," $108,903.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,7,151160," $983,840.00 "," $983,840.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,8,205890," $1,293,310.00 "," $129,331.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,9,180900," $1,172,650.00 "," $117,265.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,10,176410," $1,111,770.00 "," $111,177.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,11,163550," $960,770.00 "," $960,770.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2022,12,237860," $1,532,390.00 "," $153,239.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2023,1,176640," $1,118,140.00 "," $111,814.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2023,2,178890," $1,229,650.00 "," $122,965.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,Center,2023,3,177760," $1,124,060.00 "," $112,406.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,1,16850," $98,090.00 "," $98,090.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,2,9560," $61,220.00 "," $61,220.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,3,19080," $111,070.00 "," $111,070.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,4,9270," $59,670.00 "," $59,670.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,5,22250," $129,280.00 "," $129,280.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,6,19070," $106,540.00 "," $106,540.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,7,15910," $88,110.00 "," $88,110.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,8,13610," $86,840.00 "," $86,840.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,9,25380," $150,320.00 "," $150,320.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,10,21150," $117,160.00 "," $117,160.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,11,20230," $117,290.00 "," $117,290.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2018,12,13400," $85,320.00 "," $85,320.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,1,23130," $128,550.00 "," $128,550.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,2,26740," $158,340.00 "," $158,340.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,3,20670," $115,100.00 "," $115,100.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,4,24350," $144,100.00 "," $144,100.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,5,25800," $153,510.00 "," $153,510.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,6,21570," $128,130.00 "," $128,130.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,7,22650," $144,440.00 "," $144,440.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,8,32610," $194,270.00 "," $194,270.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,9,25070," $140,200.00 "," $140,200.00 "
Shampoo,Anti-dandruff,GreenLeaf Distributors,Harmonix,North,2019,10,27900," $165,860.00 "," $165,860.00 "
